baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,89,23,7.762380133093168e-08,6.142159700314327e-08,1.620220432778841e-08,7.940589452637424e-09,1.0522774718246807e-08,7.762312037584707e-08,6.142444419765525e-08,8.772503703012861e-06,4.6354941110202366e-05,26.378676423798055,24.539014991281682,0.24539014991281682,True,False
first_order_abs,65,98,1.3287731754290939e-07,1.0692258987152722e-07,2.5954727671382162e-08,1.974236938373508e-08,2.6404627373466383e-08,1.3265648135529773e-07,1.0676933470676886e-07,0.0016619554916913726,0.0014333282138274752,24.274316309180357,25.23140317604371,0.24274316309180355,True,False
first_order_abs,0,103,3.946906734021471e-08,3.054582773673119e-08,8.923239603483526e-09,4.329394376334505e-09,5.6440286000380974e-09,3.946882998207002e-08,3.0536554618265654e-08,6.013776374488217e-06,0.0003035805264619527,29.212629889722642,23.29247983780094,0.2329247983780094,True,False
first_order_abs,111,50,8.728085554749227e-08,7.102180668059992e-08,1.6259048866892352e-08,1.0025267971336405e-08,1.5356485061346346e-08,8.728105171940115e-08,7.090638831641627e-08,2.247593789604378e-06,0.0016251116323006036,22.893037542698313,34.716388996002046,0.22893037542698313,True,False
first_order_abs,85,61,8.524151710702273e-08,6.004634727754968e-08,2.5195169829473054e-08,9.493916364178289e-09,1.2295768159198417e-08,8.523826977580029e-08,6.004147223848122e-08,3.809565259570081e-05,8.11879371433461e-05,41.959537876658004,22.787122843757214,0.22787122843757213,True,False
first_order_abs,18,53,5.55925818781157e-08,4.529262818169316e-08,1.0299953696422536e-08,6.206722658053109e-09,9.662174127456068e-09,5.5604544968446135e-08,4.528903829736919e-08,0.00021519220597931667,7.92597927762417e-05,22.740905330341764,35.76267022122832,0.22740905330341765,True,False
first_order_abs,51,26,5.7434612864860814e-08,4.581858096179697e-08,1.1616031903063842e-08,6.2621806740104085e-09,8.090811853822544e-09,5.743674336144977e-08,4.5822922345450934e-08,3.709429702208857e-05,9.475159559354661e-05,25.35222972695108,22.60133115007723,0.2260133115007723,True,False
first_order_abs,51,77,5.7434612864860814e-08,4.702571686254087e-08,1.0408896002319941e-08,6.2621806740104085e-09,8.094830517002548e-09,5.743674336144977e-08,4.7028592575770745e-08,3.709429702208857e-05,6.115192753527157e-05,22.13447597778424,22.639755571692387,0.2213447597778424,True,False
first_order_abs,94,41,3.4651668890982216e-08,2.5885927878612967e-08,8.76574101236925e-09,3.894594258202488e-09,4.976692991043308e-09,3.465107667466327e-08,2.5885404042469418e-08,1.709055690237411e-05,2.0236328634061015e-05,33.86295849032142,21.743329049798778,0.21743329049798776,True,False
first_order_abs,74,32,4.9159058114979576e-08,3.889107321269704e-08,1.0267984902282535e-08,5.260755375768866e-09,6.693580612004979e-09,4.9158860093712065e-08,3.889088873165747e-08,4.0281745644674956e-06,4.7435317241855306e-06,26.40190679780541,21.40596071505184,0.21405960715051842,True,False
