timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:08:18.024, 0, 25671, 97871, 100, 317.16
2026/09/26 00:08:18.024, 1, 25671, 97871, 100, 372.55
2026/09/26 00:08:18.024, 2, 25671, 97871, 100, 333.40
2026/09/26 00:08:18.024, 3, 25671, 97871, 100, 341.50
2026/09/26 00:08:18.224, 0, 25671, 97871, 100, 313.90
2026/09/26 00:08:18.224, 1, 25671, 97871, 100, 355.92
2026/09/26 00:08:18.224, 2, 25671, 97871, 100, 353.61
2026/09/26 00:08:18.224, 3, 25671, 97871, 100, 346.91
2026/09/26 00:08:18.424, 0, 25671, 97871, 100, 313.02
2026/09/26 00:08:18.424, 1, 25671, 97871, 100, 368.39
2026/09/26 00:08:18.424, 2, 25671, 97871, 100, 342.22
2026/09/26 00:08:18.424, 3, 25671, 97871, 100, 336.48
2026/09/26 00:08:18.624, 0, 25671, 97871, 100, 334.42
2026/09/26 00:08:18.624, 1, 25671, 97871, 100, 380.58
2026/09/26 00:08:18.624, 2, 25671, 97871, 100, 348.34
2026/09/26 00:08:18.624, 3, 25671, 97871, 100, 336.32
2026/09/26 00:08:18.825, 0, 25671, 97871, 100, 324.41
2026/09/26 00:08:18.825, 1, 25671, 97871, 100, 360.22
2026/09/26 00:08:18.825, 2, 25671, 97871, 100, 335.54
2026/09/26 00:08:18.825, 3, 25671, 97871, 100, 338.42
2026/09/26 00:08:19.025, 0, 25671, 97871, 100, 321.67
2026/09/26 00:08:19.025, 1, 25671, 97871, 100, 348.30
2026/09/26 00:08:19.025, 2, 25671, 97871, 100, 340.33
2026/09/26 00:08:19.025, 3, 25671, 97871, 100, 342.05
2026/09/26 00:08:19.225, 0, 25671, 97871, 100, 326.93
2026/09/26 00:08:19.225, 1, 25671, 97871, 100, 330.06
2026/09/26 00:08:19.225, 2, 25671, 97871, 100, 344.85
2026/09/26 00:08:19.225, 3, 25671, 97871, 100, 322.33
2026/09/26 00:08:19.425, 0, 25671, 97871, 100, 299.26
2026/09/26 00:08:19.425, 1, 25671, 97871, 100, 298.43
2026/09/26 00:08:19.425, 2, 25671, 97871, 100, 358.63
2026/09/26 00:08:19.425, 3, 25671, 97871, 100, 334.45
2026/09/26 00:08:19.625, 0, 25671, 97871, 100, 299.12
2026/09/26 00:08:19.625, 1, 25671, 97871, 100, 280.25
2026/09/26 00:08:19.625, 2, 25671, 97871, 100, 328.52
2026/09/26 00:08:19.625, 3, 25671, 97871, 100, 329.45
