baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,24,43,5.212127088190829e-08,2.8025249030131494e-08,2.4096021851776798e-08,7.589740180780068e-09,7.735087914628735e-09,5.212127618392515e-08,2.8025247900131944e-08,1.0172462730194253e-07,4.0320767485874076e-08
first_order_abs,92,88,8.498259991944167e-08,6.089375628733603e-08,2.408884363210564e-08,9.588055727149935e-09,9.857363747478586e-09,8.498260228861909e-08,6.089375403917074e-08,2.787838248032384e-08,3.691947120572189e-08
first_order_signed,92,88,8.498259991944167e-08,6.089375628733603e-08,2.408884363210564e-08,9.588055727149935e-09,9.857363747478586e-09,8.498260228861909e-08,6.089375403917074e-08,2.787838248032384e-08,3.691947120572189e-08
first_order_abs,127,78,1.3031599435410752e-07,1.0625910043879313e-07,2.4056893915314388e-08,2.0738731221214835e-08,2.144905604239966e-08,1.303159962162681e-07,1.0625905133565539e-07,1.4289578174746489e-08,4.621075986800345e-07
first_order_signed,127,78,1.3031599435410752e-07,1.0625910043879313e-07,2.4056893915314388e-08,2.0738731221214835e-08,2.144905604239966e-08,1.303159962162681e-07,1.0625905133565539e-07,1.4289578174746489e-08,4.621075986800345e-07
first_order_abs,39,103,8.870800678502373e-08,6.467719250289398e-08,2.4030814282129746e-08,1.3708437429649222e-08,1.6147219428219726e-08,8.870800627391873e-08,6.467718094427255e-08,5.761655788722252e-09,1.7871247938348766e-07
first_order_signed,39,103,8.870800678502373e-08,6.467719250289398e-08,2.4030814282129746e-08,1.3708437429649222e-08,1.6147219428219726e-08,8.870800627391873e-08,6.467718094427255e-08,5.761655788722252e-09,1.7871247938348766e-07
first_order_abs,42,32,1.0567381538888496e-07,8.18308618724767e-08,2.384295351640826e-08,1.4538637005401255e-08,1.725679319442008e-08,1.0567381281134658e-07,8.183085498103537e-08,2.439145757117567e-08,8.421567577073036e-08
first_order_signed,42,32,1.0567381538888496e-07,8.18308618724767e-08,2.384295351640826e-08,1.4538637005401255e-08,1.725679319442008e-08,1.0567381281134658e-07,8.183085498103537e-08,2.439145757117567e-08,8.421567577073036e-08
first_order_abs,92,54,8.498259991944167e-08,6.11537206018827e-08,2.382887931755897e-08,9.588055727149935e-09,1.2734994903063068e-08,8.498260228861909e-08,6.115369899362122e-08,2.787838248032384e-08,3.53343365929183e-07
first_order_signed,92,54,8.498259991944167e-08,6.11537206018827e-08,2.382887931755897e-08,9.588055727149935e-09,1.2734994903063068e-08,8.498260228861909e-08,6.115369899362122e-08,2.787838248032384e-08,3.53343365929183e-07
first_order_abs,3,83,1.7458485823640442e-07,1.5086226270278802e-07,2.3722595533616404e-08,2.794175095743867e-08,3.01162327076554e-08,1.7458485501720133e-07,1.508622773371826e-07,1.843918835508727e-08,9.70050052672574e-08
first_order_signed,3,83,1.7458485823640442e-07,1.5086226270278802e-07,2.3722595533616404e-08,2.794175095743867e-08,3.01162327076554e-08,1.7458485501720133e-07,1.508622773371826e-07,1.843918835508727e-08,9.70050052672574e-08
first_order_abs,12,32,1.0547204342744495e-07,8.18308618724767e-08,2.3641181554968246e-08,1.7140279595651008e-08,1.725679319442008e-08,1.0547204709610014e-07,8.183085498103537e-08,3.478320009797043e-08,8.421567577073036e-08
first_order_signed,12,32,1.0547204342744495e-07,8.18308618724767e-08,2.3641181554968246e-08,1.7140279595651008e-08,1.725679319442008e-08,1.0547204709610014e-07,8.183085498103537e-08,3.478320009797043e-08,8.421567577073036e-08
first_order_abs,108,83,1.744410628610865e-07,1.5086226270278802e-07,2.3578800158298485e-08,2.357083679349614e-08,3.01162327076554e-08,1.7444106958919292e-07,1.508622773371826e-07,3.856951058105276e-08,9.70050052672574e-08
first_order_signed,108,83,1.744410628610865e-07,1.5086226270278802e-07,2.3578800158298485e-08,2.357083679349614e-08,3.01162327076554e-08,1.7444106958919292e-07,1.508622773371826e-07,3.856951058105276e-08,9.70050052672574e-08
first_order_abs,117,71,7.30299217324724e-08,4.947829772923908e-08,2.3551624003233314e-08,8.970280185316426e-09,1.0919421056243549e-08,7.302990923108155e-08,4.9478291686000375e-08,1.7118176427422628e-07,1.2213917984001535e-07
first_order_signed,117,71,7.30299217324724e-08,4.947829772923908e-08,2.3551624003233314e-08,8.970280185316426e-09,1.0919421056243549e-08,7.302990923108155e-08,4.9478291686000375e-08,1.7118176427422628e-07,1.2213917984001535e-07
first_order_abs,42,58,1.0567381538888496e-07,8.223306785716865e-08,2.3440747531716317e-08,1.4538637005401255e-08,1.5333798630834394e-08,1.0567381281134658e-07,8.22331216454586e-08,2.439145757117567e-08,6.540956254022636e-07
first_order_signed,42,58,1.0567381538888496e-07,8.223306785716865e-08,2.3440747531716317e-08,1.4538637005401255e-08,1.5333798630834394e-08,1.0567381281134658e-07,8.22331216454586e-08,2.439145757117567e-08,6.540956254022636e-07
first_order_abs,116,61,1.4535722597706295e-07,1.2192018378822234e-07,2.3437042188840616e-08,2.0910953857367076e-08,2.7173746053321678e-08,1.453572338050435e-07,1.2192018061796261e-07,5.385339808232365e-08,2.6002747230406944e-08
first_order_signed,116,61,1.4535722597706295e-07,1.2192018378822234e-07,2.3437042188840616e-08,2.0910953857367076e-08,2.7173746053321678e-08,1.453572338050435e-07,1.2192018061796261e-07,5.385339808232365e-08,2.6002747230406944e-08
first_order_abs,37,100,1.6034734217338941e-07,1.3696808983206857e-07,2.3379252341320848e-08,2.5993446683969523e-08,3.000378017148364e-08,1.6034735494940833e-07,1.3696808309759945e-07,7.967714799626396e-08,4.916816119571488e-08
first_order_signed,37,100,1.6034734217338941e-07,1.3696808983206857e-07,2.3379252341320848e-08,2.5993446683969523e-08,3.000378017148364e-08,1.6034735494940833e-07,1.3696808309759945e-07,7.967714799626396e-08,4.916816119571488e-08
first_order_abs,101,127,1.536263056847343e-07,1.3031599435410752e-07,2.3310311330626796e-08,1.940267622124736e-08,2.0738731221214835e-08,1.536263027901441e-07,1.303159962162681e-07,1.884176143380153e-08,1.4289578174746489e-08
first_order_signed,101,127,1.536263056847343e-07,1.3031599435410752e-07,2.3310311330626796e-08,1.940267622124736e-08,2.0738731221214835e-08,1.536263027901441e-07,1.303159962162681e-07,1.884176143380153e-08,1.4289578174746489e-08
first_order_abs,30,49,1.3951483361448216e-07,1.1626997167262457e-07,2.324486194185759e-08,1.9487615121605018e-08,2.5099755562862924e-08,1.395148103711108e-07,1.1627000873204452e-07,1.6660143413524415e-07,3.187359505840401e-07
first_order_signed,30,49,1.3951483361448216e-07,1.1626997167262457e-07,2.324486194185759e-08,1.9487615121605018e-08,2.5099755562862924e-08,1.395148103711108e-07,1.1627000873204452e-07,1.6660143413524415e-07,3.187359505840401e-07
first_order_abs,18,39,1.1121424421692042e-07,8.870800678502373e-08,2.250623743189669e-08,1.278802433946069e-08,1.3708437429649222e-08,1.1121424847715389e-07,8.870800627391873e-08,3.830654517715742e-08,5.761655788722252e-09
first_order_signed,18,39,1.1121424421692042e-07,8.870800678502373e-08,2.250623743189669e-08,1.278802433946069e-08,1.3708437429649222e-08,1.1121424847715389e-07,8.870800627391873e-08,3.830654517715742e-08,5.761655788722252e-09
first_order_abs,123,43,5.0368060848395344e-08,2.8025249030131494e-08,2.234281181826385e-08,7.701075355193155e-09,7.735087914628735e-09,5.0368051063287567e-08,2.8025247900131944e-08,1.9427207664414703e-07,4.0320767485874076e-08
first_order_signed,123,43,5.0368060848395344e-08,2.8025249030131494e-08,2.234281181826385e-08,7.701075355193155e-09,7.735087914628735e-09,5.0368051063287567e-08,2.8025247900131944e-08,1.9427207664414703e-07,4.0320767485874076e-08
first_order_abs,51,44,1.1593506617239107e-07,9.374412206434479e-08,2.2190944108046277e-08,1.429185636503405e-08,1.5900763639109528e-08,1.1593508020268928e-07,9.374412002216559e-08,1.2101858972234887e-07,2.1784610693797647e-08
first_order_signed,51,44,1.1593506617239107e-07,9.374412206434479e-08,2.2190944108046277e-08,1.429185636503405e-08,1.5900763639109528e-08,1.1593508020268928e-07,9.374412002216559e-08,1.2101858972234887e-07,2.1784610693797647e-08
first_order_abs,67,83,1.7300469204299645e-07,1.5086226270278802e-07,2.2142429340208436e-08,2.4159216671648662e-08,3.01162327076554e-08,1.7300469323799916e-07,1.508622773371826e-07,6.907342783729391e-09,9.70050052672574e-08
first_order_signed,67,83,1.7300469204299645e-07,1.5086226270278802e-07,2.2142429340208436e-08,2.4159216671648662e-08,3.01162327076554e-08,1.7300469323799916e-07,1.508622773371826e-07,6.907342783729391e-09,9.70050052672574e-08
first_order_abs,7,57,2.5841565893326776e-07,2.3652235047802466e-07,2.18933084552431e-08,3.930214198533122e-08,5.993303862084076e-08,2.584156675311533e-07,2.3652235370263952e-07,3.327153461206796e-08,1.3633446696937914e-08
first_order_signed,7,57,2.5841565893326776e-07,2.3652235047802466e-07,2.18933084552431e-08,3.930214198533122e-08,5.993303862084076e-08,2.584156675311533e-07,2.3652235370263952e-07,3.327153461206796e-08,1.3633446696937914e-08
first_order_abs,116,23,1.4535722597706295e-07,1.236929841197887e-07,2.166424185727424e-08,2.0910953857367076e-08,2.15616520193862e-08,1.453572338050435e-07,1.2369298474368406e-07,5.385339808232365e-08,5.043902502875613e-09
first_order_signed,116,23,1.4535722597706295e-07,1.236929841197887e-07,2.166424185727424e-08,2.0910953857367076e-08,2.15616520193862e-08,1.453572338050435e-07,1.2369298474368406e-07,5.385339808232365e-08,5.043902502875613e-09
first_order_abs,10,54,8.280944648483691e-08,6.11537206018827e-08,2.1655725882954212e-08,1.086014751461306e-08,1.2734994903063068e-08,8.280944996386097e-08,6.115369899362122e-08,4.2012405709748116e-08,3.53343365929183e-07
first_order_signed,10,54,8.280944648483691e-08,6.11537206018827e-08,2.1655725882954212e-08,1.086014751461306e-08,1.2734994903063068e-08,8.280944996386097e-08,6.115369899362122e-08,4.2012405709748116e-08,3.53343365929183e-07
first_order_abs,70,32,1.0342684881447056e-07,8.18308618724767e-08,2.1595986941993856e-08,1.17350959838447e-08,1.725679319442008e-08,1.0342686351805241e-07,8.183085498103537e-08,1.4216407076539892e-07,8.421567577073036e-08
first_order_signed,70,32,1.0342684881447056e-07,8.18308618724767e-08,2.1595986941993856e-08,1.17350959838447e-08,1.725679319442008e-08,1.0342686351805241e-07,8.183085498103537e-08,1.4216407076539892e-07,8.421567577073036e-08
first_order_abs,70,5,1.0342684881447056e-07,8.195346246644651e-08,2.1473386348024047e-08,1.17350959838447e-08,1.28613865113536e-08,1.0342686351805241e-07,8.195345913009078e-08,1.4216407076539892e-07,4.071036945891035e-08
first_order_signed,70,5,1.0342684881447056e-07,8.195346246644651e-08,2.1473386348024047e-08,1.17350959838447e-08,1.28613865113536e-08,1.0342686351805241e-07,8.195345913009078e-08,1.4216407076539892e-07,4.071036945891035e-08
first_order_abs,116,59,1.4535722597706295e-07,1.2390988504654918e-07,2.144734093051377e-08,2.0910953857367076e-08,2.8547320951588517e-08,1.453572338050435e-07,1.2390991344091162e-07,5.385339808232365e-08,2.2915332728812888e-07
first_order_signed,116,59,1.4535722597706295e-07,1.2390988504654918e-07,2.144734093051377e-08,2.0910953857367076e-08,2.8547320951588517e-08,1.453572338050435e-07,1.2390991344091162e-07,5.385339808232365e-08,2.2915332728812888e-07
first_order_abs,38,43,4.9461530364370445e-08,2.8025249030131494e-08,2.143628133423895e-08,7.23881328212883e-09,7.735087914628735e-09,4.9461529982863794e-08,2.8025247900131944e-08,7.713199481906538e-09,4.0320767485874076e-08
first_order_signed,38,43,4.9461530364370445e-08,2.8025249030131494e-08,2.143628133423895e-08,7.23881328212883e-09,7.735087914628735e-09,4.9461529982863794e-08,2.8025247900131944e-08,7.713199481906538e-09,4.0320767485874076e-08
first_order_abs,7,2,2.5841565893326776e-07,2.3712965596262547e-07,2.1286002970642295e-08,3.930214198533122e-08,5.0360903980362076e-08,2.584156675311533e-07,2.3712965457889368e-07,3.327153461206796e-08,5.8353384105042336e-09
first_order_signed,7,2,2.5841565893326776e-07,2.3712965596262547e-07,2.1286002970642295e-08,3.930214198533122e-08,5.0360903980362076e-08,2.584156675311533e-07,2.3712965457889368e-07,3.327153461206796e-08,5.8353384105042336e-09
first_order_abs,28,107,2.0793576063718982e-07,1.866560763110639e-07,2.127968432612593e-08,3.975995106486607e-08,4.281488434898506e-08,2.0793575572497502e-07,1.8665606660306366e-07,2.3623713299629962e-08,5.201009480204305e-08
first_order_signed,28,107,2.0793576063718982e-07,1.866560763110639e-07,2.127968432612593e-08,3.975995106486607e-08,4.281488434898506e-08,2.0793575572497502e-07,1.8665606660306366e-07,2.3623713299629962e-08,5.201009480204305e-08
first_order_abs,112,14,1.8775121915562393e-07,1.6647460659347185e-07,2.1276612562152085e-08,2.61056233075152e-08,2.755652461772229e-08,1.877512261216907e-07,1.6647459233354311e-07,3.710264468653408e-08,8.565828161705159e-08
first_order_signed,112,14,1.8775121915562393e-07,1.6647460659347185e-07,2.1276612562152085e-08,2.61056233075152e-08,2.755652461772229e-08,1.877512261216907e-07,1.6647459233354311e-07,3.710264468653408e-08,8.565828161705159e-08
first_order_abs,56,61,1.4315889224566716e-07,1.2192018378822234e-07,2.1238708457444824e-08,2.403109196080777e-08,2.7173746053321678e-08,1.4315888563487533e-07,1.2192018061796261e-07,4.6178003500167035e-08,2.6002747230406944e-08
first_order_signed,56,61,1.4315889224566716e-07,1.2192018378822234e-07,2.1238708457444824e-08,2.403109196080777e-08,2.7173746053321678e-08,1.4315888563487533e-07,1.2192018061796261e-07,4.6178003500167035e-08,2.6002747230406944e-08
first_order_abs,70,58,1.0342684881447056e-07,8.223306785716865e-08,2.1193780957301914e-08,1.17350959838447e-08,1.5333798630834394e-08,1.0342686351805241e-07,8.22331216454586e-08,1.4216407076539892e-07,6.540956254022636e-07
first_order_signed,70,58,1.0342684881447056e-07,8.223306785716865e-08,2.1193780957301914e-08,1.17350959838447e-08,1.5333798630834394e-08,1.0342686351805241e-07,8.22331216454586e-08,1.4216407076539892e-07,6.540956254022636e-07
first_order_abs,96,103,8.582929572172566e-08,6.467719250289398e-08,2.1152103218831683e-08,1.497712713849353e-08,1.6147219428219726e-08,8.58293063288329e-08,6.467718094427255e-08,1.2358376176760406e-07,1.7871247938348766e-07
first_order_signed,96,103,8.582929572172566e-08,6.467719250289398e-08,2.1152103218831683e-08,1.497712713849353e-08,1.6147219428219726e-08,8.58293063288329e-08,6.467718094427255e-08,1.2358376176760406e-07,1.7871247938348766e-07
first_order_abs,42,69,1.0567381538888496e-07,8.45386329917001e-08,2.1135182397184862e-08,1.4538637005401255e-08,1.6267421987237184e-08,1.0567381281134658e-07,8.453864097646147e-08,2.439145757117567e-08,9.445103476480743e-08
first_order_signed,42,69,1.0567381538888496e-07,8.45386329917001e-08,2.1135182397184862e-08,1.4538637005401255e-08,1.6267421987237184e-08,1.0567381281134658e-07,8.453864097646147e-08,2.439145757117567e-08,9.445103476480743e-08
first_order_abs,117,41,7.30299217324724e-08,5.190778471575686e-08,2.1122137016715536e-08,8.970280185316426e-09,1.0775334335910712e-08,7.302990923108155e-08,5.190778651353867e-08,1.7118176427422628e-07,3.46341462986068e-08
first_order_signed,117,41,7.30299217324724e-08,5.190778471575686e-08,2.1122137016715536e-08,8.970280185316426e-09,1.0775334335910712e-08,7.302990923108155e-08,5.190778651353867e-08,1.7118176427422628e-07,3.46341462986068e-08
first_order_abs,29,103,8.574879359306396e-08,6.467719250289398e-08,2.107160109016998e-08,1.2049417841275555e-08,1.6147219428219726e-08,8.574878762601656e-08,6.467718094427255e-08,6.958753757411204e-08,1.7871247938348766e-07
first_order_signed,29,103,8.574879359306396e-08,6.467719250289398e-08,2.107160109016998e-08,1.2049417841275555e-08,1.6147219428219726e-08,8.574878762601656e-08,6.467718094427255e-08,6.958753757411204e-08,1.7871247938348766e-07
first_order_abs,18,95,1.1121424421692042e-07,9.023565254489256e-08,2.0978591672027858e-08,1.278802433946069e-08,1.663221138592519e-08,1.1121424847715389e-07,9.023567315580294e-08,3.830654517715742e-08,2.284120500257328e-07
first_order_signed,18,95,1.1121424421692042e-07,9.023565254489256e-08,2.0978591672027858e-08,1.278802433946069e-08,1.663221138592519e-08,1.1121424847715389e-07,9.023567315580294e-08,3.830654517715742e-08,2.284120500257328e-07
first_order_abs,28,110,2.0793576063718982e-07,1.8698696004591304e-07,2.0948800591276775e-08,3.975995106486607e-08,4.9258698009424506e-08,2.0793575572497502e-07,1.869869379333977e-07,2.3623713299629962e-08,1.1825699142521454e-07
first_order_signed,28,110,2.0793576063718982e-07,1.8698696004591304e-07,2.0948800591276775e-08,3.975995106486607e-08,4.9258698009424506e-08,2.0793575572497502e-07,1.869869379333977e-07,2.3623713299629962e-08,1.1825699142521454e-07
first_order_abs,86,97,1.2410008493519464e-07,1.032605117209675e-07,2.0839573214227145e-08,1.778708713651156e-08,2.0536957245909093e-08,1.2410008309871046e-07,1.0326048993647419e-07,1.4798412014014033e-08,2.109663505327629e-07
first_order_signed,86,97,1.2410008493519464e-07,1.032605117209675e-07,2.0839573214227145e-08,1.778708713651156e-08,2.0536957245909093e-08,1.2410008309871046e-07,1.0326048993647419e-07,1.4798412014014033e-08,2.109663505327629e-07
first_order_abs,93,83,1.715425665122121e-07,1.5086226270278802e-07,2.0680303809424087e-08,2.9678436996860568e-08,3.01162327076554e-08,1.7154252418549731e-07,1.508622773371826e-07,2.4674176007551265e-07,9.70050052672574e-08
first_order_signed,93,83,1.715425665122121e-07,1.5086226270278802e-07,2.0680303809424087e-08,2.9678436996860568e-08,3.01162327076554e-08,1.7154252418549731e-07,1.508622773371826e-07,2.4674176007551265e-07,9.70050052672574e-08
first_order_abs,51,77,1.1593506617239107e-07,9.53560580840903e-08,2.0579008088300767e-08,1.429185636503405e-08,1.8228505149764374e-08,1.1593508020268928e-07,9.535607148336567e-08,1.2101858972234887e-07,1.4051834391539347e-07
